"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","GDP","TOT","USD_CAP","A","1994",32071.951031,
"SAU","GDP","TOT","USD_CAP","A","1995",32066.50791,
"SAU","GDP","TOT","USD_CAP","A","1996",32819.844809,
"SAU","GDP","TOT","USD_CAP","A","1997",33102.909754,
"SAU","GDP","TOT","USD_CAP","A","1998",33777.675001,
"SAU","GDP","TOT","USD_CAP","A","1999",32334.075811,
"SAU","GDP","TOT","USD_CAP","A","2000",34139.65495,
"SAU","GDP","TOT","USD_CAP","A","2001",33621.706731,
"SAU","GDP","TOT","USD_CAP","A","2002",32262.660426,
"SAU","GDP","TOT","USD_CAP","A","2003",35550.277048,
"SAU","GDP","TOT","USD_CAP","A","2004",38293.254502,
"SAU","GDP","TOT","USD_CAP","A","2005",40547.14566,
"SAU","GDP","TOT","USD_CAP","A","2006",41782.544457,
"SAU","GDP","TOT","USD_CAP","A","2007",42520.362509,
"SAU","GDP","TOT","USD_CAP","A","2008",44841.923938,
"SAU","GDP","TOT","USD_CAP","A","2009",43055.814046,
"SAU","GDP","TOT","USD_CAP","A","2010",44502.423852,
"SAU","GDP","TOT","USD_CAP","A","2011",48524.632468,
"SAU","GDP","TOT","USD_CAP","A","2012",50573.390666,
"SAU","GDP","TOT","USD_CAP","A","2013",51264.866146,
"SAU","GDP","TOT","USD_CAP","A","2014",52626.017176,
"SAU","GDP","TOT","USD_CAP","A","2015",54007.036198,
"SAU","GDP","TOT","USD_CAP","A","2016",54304.320339,
"EA19","GDP","TOT","USD_CAP","A","1995",20452.628307,
"EA19","GDP","TOT","USD_CAP","A","1996",21096.160601,
"EA19","GDP","TOT","USD_CAP","A","1997",21965.198804,
"EA19","GDP","TOT","USD_CAP","A","1998",22997.764679,
"EA19","GDP","TOT","USD_CAP","A","1999",23916.102938,
"EA19","GDP","TOT","USD_CAP","A","2000",25407.48517,
"EA19","GDP","TOT","USD_CAP","A","2001",26626.199615,
"EA19","GDP","TOT","USD_CAP","A","2002",27657.862486,
"EA19","GDP","TOT","USD_CAP","A","2003",28074.147242,
"EA19","GDP","TOT","USD_CAP","A","2004",29200.107334,
"EA19","GDP","TOT","USD_CAP","A","2005",30231.751177,
"EA19","GDP","TOT","USD_CAP","A","2006",32661.977817,
"EA19","GDP","TOT","USD_CAP","A","2007",34556.161567,
"EA19","GDP","TOT","USD_CAP","A","2008",35902.358694,
"EA19","GDP","TOT","USD_CAP","A","2009",34996.704231,
"EA19","GDP","TOT","USD_CAP","A","2010",36001.616908,
"EA19","GDP","TOT","USD_CAP","A","2011",37422.560965,
"EA19","GDP","TOT","USD_CAP","A","2012",37789.582064,
"EA19","GDP","TOT","USD_CAP","A","2013",39017.7783,
"EA19","GDP","TOT","USD_CAP","A","2014",40027.030587,
"EA19","GDP","TOT","USD_CAP","A","2015",40964.309886,
"EA19","GDP","TOT","USD_CAP","A","2016",42206.56072,
"EA19","GDP","TOT","USD_CAP","A","2017",43765.448519,
"ARG","GDP","TOT","USD_CAP","A","2004",12589.993044,
"ARG","GDP","TOT","USD_CAP","A","2005",14015.590496,
"ARG","GDP","TOT","USD_CAP","A","2006",15457.224395,
"ARG","GDP","TOT","USD_CAP","A","2007",17128.763128,
"ARG","GDP","TOT","USD_CAP","A","2008",17995.026725,
"ARG","GDP","TOT","USD_CAP","A","2009",16893.643204,
"ARG","GDP","TOT","USD_CAP","A","2010",18529.262941,
"ARG","GDP","TOT","USD_CAP","A","2011",19817.45048,
"ARG","GDP","TOT","USD_CAP","A","2012",19749.526124,
"ARG","GDP","TOT","USD_CAP","A","2013",20322.486178,
"ARG","GDP","TOT","USD_CAP","A","2014",19946.053166,
"ARG","GDP","TOT","USD_CAP","A","2015",20823.9298,
"ARG","GDP","TOT","USD_CAP","A","2016",20382.379902,
"ARG","GDP","TOT","USD_CAP","A","2017",20892.598556,
"CRI","GDP","TOT","USD_CAP","A","1991",5336.343602,
"CRI","GDP","TOT","USD_CAP","A","1992",5827.658048,
"CRI","GDP","TOT","USD_CAP","A","1993",6250.047392,
"CRI","GDP","TOT","USD_CAP","A","1994",6478.128395,
"CRI","GDP","TOT","USD_CAP","A","1995",6690.088576,
"CRI","GDP","TOT","USD_CAP","A","1996",6722.279692,
"CRI","GDP","TOT","USD_CAP","A","1997",7033.950447,
"CRI","GDP","TOT","USD_CAP","A","1998",7424.679541,
"CRI","GDP","TOT","USD_CAP","A","1999",7649.647926,
"CRI","GDP","TOT","USD_CAP","A","2000",7942.33039,
"CRI","GDP","TOT","USD_CAP","A","2001",8229.90926,
"CRI","GDP","TOT","USD_CAP","A","2002",8480.331804,
"CRI","GDP","TOT","USD_CAP","A","2003",8888.359539,
"CRI","GDP","TOT","USD_CAP","A","2004",9377.668722,
"CRI","GDP","TOT","USD_CAP","A","2005",9895.269471,
"CRI","GDP","TOT","USD_CAP","A","2006",10767.001358,
"CRI","GDP","TOT","USD_CAP","A","2007",11792.032661,
"CRI","GDP","TOT","USD_CAP","A","2008",12404.795604,
"CRI","GDP","TOT","USD_CAP","A","2009",12191.183058,
"CRI","GDP","TOT","USD_CAP","A","2010",12733.115037,"B"
"CRI","GDP","TOT","USD_CAP","A","2011",13428.858079,
"CRI","GDP","TOT","USD_CAP","A","2012",14144.644368,
"CRI","GDP","TOT","USD_CAP","A","2013",14512.482176,
"CRI","GDP","TOT","USD_CAP","A","2014",15095.591955,
"CRI","GDP","TOT","USD_CAP","A","2015",15789.427154,
"CRI","GDP","TOT","USD_CAP","A","2016",16381.3827,
"BGR","GDP","TOT","USD_CAP","A","1995",5875.24485,
"BGR","GDP","TOT","USD_CAP","A","1996",5623.30447,
"BGR","GDP","TOT","USD_CAP","A","1997",5686.073025,
"BGR","GDP","TOT","USD_CAP","A","1998",6008.416518,
"BGR","GDP","TOT","USD_CAP","A","1999",5751.446588,
"BGR","GDP","TOT","USD_CAP","A","2000",6376.836763,
"BGR","GDP","TOT","USD_CAP","A","2001",6998.412871,
"BGR","GDP","TOT","USD_CAP","A","2002",7695.258209,
"BGR","GDP","TOT","USD_CAP","A","2003",8291.153533,
"BGR","GDP","TOT","USD_CAP","A","2004",9050.712467,
"BGR","GDP","TOT","USD_CAP","A","2005",10104.501711,
"BGR","GDP","TOT","USD_CAP","A","2006",11170.928413,
"BGR","GDP","TOT","USD_CAP","A","2007",12607.504888,
"BGR","GDP","TOT","USD_CAP","A","2008",14082.967691,
"BGR","GDP","TOT","USD_CAP","A","2009",13881.26749,
"BGR","GDP","TOT","USD_CAP","A","2010",14673.497382,
"BGR","GDP","TOT","USD_CAP","A","2011",15676.106677,
"BGR","GDP","TOT","USD_CAP","A","2012",16208.334647,
"BGR","GDP","TOT","USD_CAP","A","2013",16631.682027,
"BGR","GDP","TOT","USD_CAP","A","2014",17508.82264,
"BGR","GDP","TOT","USD_CAP","A","2015",18115.152992,
"BGR","GDP","TOT","USD_CAP","A","2016",19242.642129,
"BGR","GDP","TOT","USD_CAP","A","2017",20249.920213,"P"
"HRV","GDP","TOT","USD_CAP","A","1995",8248.896481,"P"
"HRV","GDP","TOT","USD_CAP","A","1996",9175.562899,"P"
"HRV","GDP","TOT","USD_CAP","A","1997",10059.236013,"P"
"HRV","GDP","TOT","USD_CAP","A","1998",10476.773913,"P"
"HRV","GDP","TOT","USD_CAP","A","1999",10033.650085,"P"
"HRV","GDP","TOT","USD_CAP","A","2000",10754.019962,"P"
"HRV","GDP","TOT","USD_CAP","A","2001",11677.485802,"P"
"HRV","GDP","TOT","USD_CAP","A","2002",12664.556781,"P"
"HRV","GDP","TOT","USD_CAP","A","2003",13536.717179,"P"
"HRV","GDP","TOT","USD_CAP","A","2004",14501.120675,"P"
"HRV","GDP","TOT","USD_CAP","A","2005",15285.126461,"P"
"HRV","GDP","TOT","USD_CAP","A","2006",17408.562787,"P"
"HRV","GDP","TOT","USD_CAP","A","2007",19307.686532,"P"
"HRV","GDP","TOT","USD_CAP","A","2008",20822.381686,
"HRV","GDP","TOT","USD_CAP","A","2009",20021.420804,
"HRV","GDP","TOT","USD_CAP","A","2010",19797.431088,
"HRV","GDP","TOT","USD_CAP","A","2011",20729.814584,
"HRV","GDP","TOT","USD_CAP","A","2012",21152.40654,
"HRV","GDP","TOT","USD_CAP","A","2013",21798.001028,
"HRV","GDP","TOT","USD_CAP","A","2014",22071.352516,
"HRV","GDP","TOT","USD_CAP","A","2015",22778.004317,
"HRV","GDP","TOT","USD_CAP","A","2016",23859.838656,
"CYP","GDP","TOT","USD_CAP","A","1995",17068.911201,
"CYP","GDP","TOT","USD_CAP","A","1996",17294.243585,
"CYP","GDP","TOT","USD_CAP","A","1997",17771.023572,
"CYP","GDP","TOT","USD_CAP","A","1998",18742.932762,
"CYP","GDP","TOT","USD_CAP","A","1999",19662.130082,
"CYP","GDP","TOT","USD_CAP","A","2000",21288.794694,
"CYP","GDP","TOT","USD_CAP","A","2001",22891.877078,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.977459,
"CYP","GDP","TOT","USD_CAP","A","2003",24251.247705,
"CYP","GDP","TOT","USD_CAP","A","2004",25930.497746,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.169035,
"CYP","GDP","TOT","USD_CAP","A","2006",29988.057158,
"CYP","GDP","TOT","USD_CAP","A","2007",32844.346455,
"CYP","GDP","TOT","USD_CAP","A","2008",34823.879317,
"CYP","GDP","TOT","USD_CAP","A","2009",33882.130323,
"CYP","GDP","TOT","USD_CAP","A","2010",33263.217538,
"CYP","GDP","TOT","USD_CAP","A","2011",33192.30509,
"CYP","GDP","TOT","USD_CAP","A","2012",31914.885595,
"CYP","GDP","TOT","USD_CAP","A","2013",30620.728078,
"CYP","GDP","TOT","USD_CAP","A","2014",30390.436375,
"CYP","GDP","TOT","USD_CAP","A","2015",31530.928492,
"CYP","GDP","TOT","USD_CAP","A","2016",33371.52349,"P"
"CYP","GDP","TOT","USD_CAP","A","2017",35085.041397,"P"
"MLT","GDP","TOT","USD_CAP","A","1995",13868.574763,
"MLT","GDP","TOT","USD_CAP","A","1996",14572.326357,
"MLT","GDP","TOT","USD_CAP","A","1997",15412.096169,
"MLT","GDP","TOT","USD_CAP","A","1998",16066.548126,
"MLT","GDP","TOT","USD_CAP","A","1999",16827.911688,
"MLT","GDP","TOT","USD_CAP","A","2000",18288.274057,
"MLT","GDP","TOT","USD_CAP","A","2001",18431.371336,
"MLT","GDP","TOT","USD_CAP","A","2002",19586.446177,
"MLT","GDP","TOT","USD_CAP","A","2003",20780.754056,
"MLT","GDP","TOT","USD_CAP","A","2004",21349.609652,
"MLT","GDP","TOT","USD_CAP","A","2005",22265.74598,
"MLT","GDP","TOT","USD_CAP","A","2006",23230.314204,
"MLT","GDP","TOT","USD_CAP","A","2007",24888.159239,
"MLT","GDP","TOT","USD_CAP","A","2008",26193.177197,
"MLT","GDP","TOT","USD_CAP","A","2009",26136.603416,
"MLT","GDP","TOT","USD_CAP","A","2010",27838.817274,
"MLT","GDP","TOT","USD_CAP","A","2011",28619.110302,
"MLT","GDP","TOT","USD_CAP","A","2012",29434.985835,
"MLT","GDP","TOT","USD_CAP","A","2013",31057.924003,
"MLT","GDP","TOT","USD_CAP","A","2014",33206.408091,
"MLT","GDP","TOT","USD_CAP","A","2015",35726.774736,
"MLT","GDP","TOT","USD_CAP","A","2016",37276.63359,
"MLT","GDP","TOT","USD_CAP","A","2017",39313.112115,
"PER","GDP","TOT","USD_CAP","A","2007",8094.796648,
"PER","GDP","TOT","USD_CAP","A","2008",8905.19766,
"PER","GDP","TOT","USD_CAP","A","2009",8969.960922,
"PER","GDP","TOT","USD_CAP","A","2010",9725.916416,
"PER","GDP","TOT","USD_CAP","A","2011",10435.871322,
"PER","GDP","TOT","USD_CAP","A","2012",11154.051917,
"PER","GDP","TOT","USD_CAP","A","2013",11863.962003,"P"
"PER","GDP","TOT","USD_CAP","A","2014",12224.688916,"P"
"ROU","GDP","TOT","USD_CAP","A","1995",5453.938135,
"ROU","GDP","TOT","USD_CAP","A","1996",5778.039921,
"ROU","GDP","TOT","USD_CAP","A","1997",5604.174664,
"ROU","GDP","TOT","USD_CAP","A","1998",5578.318478,
"ROU","GDP","TOT","USD_CAP","A","1999",5635.817061,
"ROU","GDP","TOT","USD_CAP","A","2000",5879.08233,
"ROU","GDP","TOT","USD_CAP","A","2001",6497.688763,
"ROU","GDP","TOT","USD_CAP","A","2002",7197.279867,
"ROU","GDP","TOT","USD_CAP","A","2003",7820.321307,
"ROU","GDP","TOT","USD_CAP","A","2004",9134.375679,
"ROU","GDP","TOT","USD_CAP","A","2005",9723.50798,
"ROU","GDP","TOT","USD_CAP","A","2006",11689.046506,
"ROU","GDP","TOT","USD_CAP","A","2007",13790.287465,
"ROU","GDP","TOT","USD_CAP","A","2008",16726.705063,
"ROU","GDP","TOT","USD_CAP","A","2009",16489.810484,
"ROU","GDP","TOT","USD_CAP","A","2010",17027.29326,
"ROU","GDP","TOT","USD_CAP","A","2011",17997.72321,
"ROU","GDP","TOT","USD_CAP","A","2012",18981.38306,"B"
"ROU","GDP","TOT","USD_CAP","A","2013",19792.32332,
"ROU","GDP","TOT","USD_CAP","A","2014",20615.54019,
"ROU","GDP","TOT","USD_CAP","A","2015",21559.245575,
"ROU","GDP","TOT","USD_CAP","A","2016",23197.339903,"P"
"ROU","GDP","TOT","USD_CAP","A","2017",25774.701972,"P"
"MKD","GDP","TOT","USD_CAP","A","2000",6151.673295,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6057.518385,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.179289,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6587.701128,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7168.064082,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.906616,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8682.36512,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9340.261849,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.863149,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11010.292125,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11371.158305,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.959236,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.710922,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.4105,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.809614,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2393.130563,
"ZMB","GDP","TOT","USD_CAP","A","2007",2589.991464,
"ZMB","GDP","TOT","USD_CAP","A","2008",2768.962578,
"ZMB","GDP","TOT","USD_CAP","A","2009",2961.39133,
"ZMB","GDP","TOT","USD_CAP","A","2010",3212.440198,
"ZMB","GDP","TOT","USD_CAP","A","2011",3361.649639,
"ZMB","GDP","TOT","USD_CAP","A","2012",3576.374986,
"ZMB","GDP","TOT","USD_CAP","A","2013",3701.51812,
"ZMB","GDP","TOT","USD_CAP","A","2014",3826.159388,
"ZMB","GDP","TOT","USD_CAP","A","2015",3862.229627,
